player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
203501,2025-04,74,31,0.4189189189189189,0.41326577543377024,82.0,80.43677146632864,1.5632285336713636,2.112470991447789,1.0869833981936303,2.7027027027027026
203507,2025-03,139,81,0.5827338129496403,0.573079799600639,163.0,161.601033869323,1.398966130676992,1.0064504537244547,1.1625973659663524,2.050359712230216
203507,2025-04,112,68,0.6071428571428571,0.597337664978733,141.0,138.05138508596278,2.9486149140372144,2.6326918875332272,1.232601652553239,2.107142857142857
203552,2025-03,54,23,0.42592592592592593,0.3813286847470433,56.0,49.5045536708433,6.4954463291566995,12.028604313253147,0.9167509939045055,2.4444444444444446
203552,2025-04,33,22,0.6666666666666666,0.41995014520320173,54.0,33.8224394943357,20.177560505664303,61.14412274443728,1.0249224089192635,2.515151515151515
203897,2025-03,129,64,0.49612403100775193,0.4431797737962602,153.0,136.19927754386538,16.800722456134636,13.02381585746871,1.05580835305322,2.4651162790697674
203897,2025-04,135,70,0.5185185185185185,0.4635523518661997,173.0,148.14645988070825,24.853540119291758,18.410029717993893,1.0973811843015426,2.4592592592592593
203901,2025-03,25,6,0.24,0.4558854152670102,12.0,22.794270763350514,-10.794270763350513,-43.17708305340205,0.9117708305340205,2.0
203901,2025-04,30,8,0.26666666666666666,0.422756766034385,17.0,27.05888154083254,-10.058881540832541,-33.52960513610847,0.9019627180277514,2.1666666666666665
203903,2025-03,41,18,0.43902439024390244,0.393085213052381,42.0,38.90508296793993,3.094917032060067,7.548578126975773,0.9489044626326812,2.4634146341463414
203914,2025-03,16,5,0.3125,0.4009814176373706,13.0,16.307153541761444,-3.307153541761445,-20.66970963600903,1.0191970963600903,2.6875
203914,2025-04,20,11,0.55,0.3713343808418156,31.0,20.01964196088026,10.98035803911974,54.9017901955987,1.000982098044013,2.75
203915,2025-03,108,53,0.49074074074074076,0.473572617343572,120.0,117.4734728138882,2.5265271861118013,2.3393770241775935,1.087717340869335,2.3796296296296298
203915,2025-04,46,15,0.32608695652173914,0.40742483624921394,37.0,45.79724796883964,-8.797247968839638,-19.124452106173127,0.9955923471486878,2.5
203926,2025-03,12,6,0.5,0.339934404622978,17.0,11.811114377232617,5.188885622767383,43.24071352306153,0.9842595314360514,2.9166666666666665
203926,2025-04,15,6,0.4,0.3797613791454632,18.0,16.061206653398962,1.9387933466010396,12.925288977340262,1.0707471102265975,2.8666666666666667
203932,2025-03,72,42,0.5833333333333334,0.4772447875362506,99.0,79.96359758230817,19.036402417691825,26.439447802349758,1.1106055219765023,2.4027777777777777
203932,2025-04,80,44,0.55,0.5156047901784712,96.0,92.11858227446142,3.8814177255385856,4.851772156923232,1.1514822784307677,2.325
203935,2025-03,29,10,0.3448275862068966,0.3891305057099869,25.0,27.269618766765543,-2.2696187667655434,-7.826271609536356,0.9403316816126049,2.4827586206896552
203935,2025-04,7,4,0.5714285714285714,0.4000322599031586,10.0,6.998790231131796,3.0012097688682045,42.87442526954578,0.9998271758759708,2.5714285714285716
203937,2025-03,39,22,0.5641025641025641,0.4847537194678989,47.0,40.636909323288606,6.363090676711396,16.31561711977281,1.041972033930477,2.2051282051282053
203937,2025-04,54,27,0.5,0.4968121529051696,55.0,55.282293899866126,-0.2822938998661292,-0.5227664812335725,1.023746183330854,2.0925925925925926
203939,2025-03,11,7,0.6363636363636364,0.7168261762361678,14.0,15.770175877195692,-1.7701758771956928,-16.092507974506297,1.4336523524723357,2.0
203939,2025-04,6,2,0.3333333333333333,0.49408376691478706,5.0,6.987122221867247,-1.9871222218672466,-33.118703697787446,1.1645203703112077,2.5
203944,2025-03,94,51,0.5425531914893617,0.5228598855860747,112.0,108.06462577011179,3.935374229888211,4.18656832966831,1.1496236784054445,2.276595744680851
203944,2025-04,96,49,0.5104166666666666,0.47409862530190977,116.0,105.5757187775366,10.42428122246341,10.858626273399386,1.0997470705993395,2.4166666666666665
203952,2025-03,91,48,0.5274725274725275,0.4606656764529251,112.0,96.97049721882064,15.029502781179357,16.515937122175117,1.0656098595474797,2.3846153846153846
203952,2025-04,23,9,0.391304347826087,0.4617042581059462,21.0,25.098922296127554,-4.0989222961275535,-17.8214012875111,1.0912574911359807,2.4347826086956523
203957,2025-03,3,1,0.3333333333333333,0.5663064107751844,2.0,3.3978384646511066,-1.3978384646511066,-46.59461548837022,1.1326128215503688,2.0
